PERIODO|ESTU_CONSECUTIVO|ESTU_ESTUDIANTE|ESTU_EDAD|ESTU_TIPO_DOCUMENTO|ESTU_PAIS_RESIDE|ESTU_GENERO|ESTU_FECHA_NACIMIENTO|ESTU_ETNIA|ESTU_LIMITA_MOTRIZ|ESTU_LIMITA_CONDICIONESPECIAL|ESTU_LIMITA_SDOWN|ESTU_LIMITA_AUTISMO|COLE_COD_MCPIO_UBICACION|ESTU_RESIDE_MCPIO|ESTU_RESIDE_DEPTO|ESTU_COD_RESIDE_MCPIO|ESTU_ZONA_RESIDE|COLE_COD_DANE_INSTITUCION|COLE_COD_ICFES|COLE_NOMBRE_SEDE|COLE_JORNADA|COLE_GENERO|COLE_CARACTER|COLE_NATURALEZA|COLE_BILINGUE|COLE_CALENDARIO|COLE_AREA_UBICACION|COLE_DEPTO_UBICACION|COLE_MCPIO_UBICACION|ESTU_COD_RESIDE_DEPTO|ESTU_AREA_RESIDE|ESTU_PRIVADO_LIBERTAD|ESTU_ACTUALMENTE_ESTUDIA|ESTU_ANO_TERMINO_BACHILL|FAMI_CUARTOS_HOGAR|FAMI_ESTRATO_VIVIENDA|ESTU_GRADO_CURSA_ACTUALMENTE|ESTU_SE_GRADUO_BACHILLER|FAMI_INGRESO_FMILIAR_MENSUAL|ESTU_MES_TERMINO_BACHILL|FAMI_EDUCA_MADRE|FAMI_EDUCA_PADRE|ESTU_OCUPACION_ACTUAL|FAMI_OCUPA_MADRE|FAMI_OCUPA_PADRE|ESTU_OTRO_PLANTEL|ESTU_COD_OTRO_PAIS_PLANTEL|FAMI_PERSONAS_HOGAR|FAMI_PISOSHOGAR|ESTU_COD_PLANTEL|FAMI_NIVEL_SISBEN|FAMI_AUTOMOVIL|FAMI_COMPUTADOR|FAMI_DVD|FAMI_HORNO|FAMI_MICROONDAS|FAMI_INTERNET|FAMI_LAVADORA|FAMI_NEVERA|FAMI_TELEFONO_FIJO|FAMI_TELEFONO_CELULAR|FAMI_SERVICIO_TELEVISION|ESTU_VECES_ESTADO|ESTU_COD_DEPTO_PRESENTACION|ESTU_COD_MCPIO_PRESENTACION|ESTU_MCPIO_PRESENTACION|ESTU_DEPTO_PRESENTACION|DECIL_LECTURA_CRITICA|DECIL_MATEMATICAS|DECIL_C_NATURALES|DECIL_SOCIALES_CIUDADANAS|DESEMP_INGLES|DECIL_INGLES|DECIL_RAZONA_CUANT|DECIL_COMP_CIUDADANA
20142|PRESABER20142003634|ESTUDIANTE|16|TI|1|M|30/08/1998||||||05631|PEQUE|ANTIOQUIA|05543|10|305631000121|002451|ASPAEN - GIMNASIO LOS ALCAZARES|C|MASCULINO|ACADÉMICO|NO OFICIAL|N|A|U|ANTIOQUIA|SABANETA|5|U||||||10|||||||||||||I.E. ASPAEN - GIMNASIO LOS ALCAZARES                                 ||||||||||||||05|05631|SABANETA|ANTIOQUIA|D09|D09|D08|D06|B1|D10|D09|D06
20142|PRESABER20142003635|ESTUDIANTE|15|TI|1|M|09/07/1999||||||08001|BARRANQUILLA|ATLANTICO|08001|1|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D08|D08|D08|D05|A1|D08|D07|D04
20142|PRESABER20142003636|ESTUDIANTE|16|TI|1|M|27/07/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|8|311001107645|147686|COLEGIO BILINGÜE SAN JUAN DE ÁVILA - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||COLEGIO BILINGÜE SAN JUAN DE ÁVILA||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D07|D07|D08|D06|B1|D10|D07|D07
20142|PRESABER20142003637|ESTUDIANTE|15|TI|1|F|02/04/1999||||||11001|BOGOTÁ D.C.|BOGOTA|11001|8|311001107645|147686|COLEGIO BILINGÜE SAN JUAN DE ÁVILA - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||COLEGIO BILINGÜE SAN JUAN DE ÁVILA||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D10|D08|D10|D08|B+|D10|D05|D08
20142|PRESABER20142003638|ESTUDIANTE|16|TI|1|F|06/03/1998||||||08001|BARRANQUILLA|ATLANTICO|08001|1|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D08|D07|D04|D04|A2|D09|D08|D04
20142|PRESABER20142003639|ESTUDIANTE|15|TI|1|F|14/12/1998|01|||||08001|BARRANQUILLA|ATLANTICO|08001|1|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D09|D09|D05|D06|A1|D08|D09|D08
20142|PRESABER20142003640|ESTUDIANTE|15|TI|1|F|18/11/1998||||||08001|BARRANQUILLA|ATLANTICO|08001|1|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D06|D07|D03|D08|A1|D09|D06|D09
20142|PRESABER20142003641|ESTUDIANTE|16|TI|1|F|18/09/1998||||||08001|BARRANQUILLA|ATLANTICO|08001|1|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D10|D09|D10|D09|B1|D10|D10|D09
20142|PRESABER20142003642|ESTUDIANTE|16|TI|1|M|21/08/1998|100|||||08001|BARRANQUILLA|ATLANTICO|08001|4|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D05|D02|D07|D09|A1|D06|D04|D07
20142|PRESABER20142003643|ESTUDIANTE|16|TI|1|M|17/07/1998||||||15001|TUNJA|BOYACA|15001|10|315001001842|096578|COLEGIO LOS ÁNGELES|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOYACA|TUNJA|15|U||||||10|||||||||||||COLEGIO LOS ÁNGELES||||||||||||||15|15001|TUNJA|BOYACA|D10|D10|D10|D10|B+|D10|D10|D10
20142|PRESABER20142003644|ESTUDIANTE|15|TI|1|M|03/02/1999|100|||||08001|BARRANQUILLA|ATLANTICO|08001|6|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D06|D06|D04|D03|A1|D08|D08|D03
20142|PRESABER20142003645|ESTUDIANTE|15|TI|1|M|03/02/1999||||||15001|TUNJA|BOYACA|15001|10|315001001842|096578|COLEGIO LOS ÁNGELES|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOYACA|TUNJA|15|U||||||10|||||||||||||COLEGIO LOS ÁNGELES||||||||||||||15|15001|TUNJA|BOYACA|D09|D09|D08|D09|A2|D10|D09|D09
20142|PRESABER20142003646|ESTUDIANTE|17|TI|1|M|04/04/1997|01|||||08001|BARRANQUILLA|ATLANTICO|08001|8|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D09|D07|D04|D07|A1|D08|D05|D05
20142|PRESABER20142003647|ESTUDIANTE|16|TI|1|M|21/09/1998||||||15001|TUNJA|BOYACA|15001|10|315001001842|096578|COLEGIO LOS ÁNGELES|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOYACA|TUNJA|15|U||||||10|||||||||||||COLEGIO LOS ÁNGELES||||||||||||||15|15001|TUNJA|BOYACA|D07|D10|D10|D08|B1|D10|D10|D07
20142|PRESABER20142003648|ESTUDIANTE|15|TI|1|M|26/07/1999||||||15001|TUNJA|BOYACA|15001|10|315001001842|096578|COLEGIO LOS ÁNGELES|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOYACA|TUNJA|15|U||||||10|||||||||||||COLEGIO LOS ÁNGELES||||||||||||||15|15001|TUNJA|BOYACA|D09|D10|D10|D08|B1|D10|D10|D07
20142|PRESABER20142003649|ESTUDIANTE|17|TI|1|M|01/10/1997||||||08001|BARRANQUILLA|ATLANTICO|08001|7|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D07|D07|D02|D02|A1|D08|D07|D04
20142|PRESABER20142003650|ESTUDIANTE|15|TI|1|F|08/03/1999||||||25290|FUSAGASUGA|CUNDINAMARCA|25290|10|325290001214|057422|COL FUND MANUEL AYA|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|FUSAGASUGA|25|U||||||10|||||||||||||COL FUND MANUEL AYA||||||||||||||25|25290|FUSAGASUGA|CUNDINAMARCA|D07|D08|D04|D07|A1|D09|D08|D06
20142|PRESABER20142003651|ESTUDIANTE|15|TI|1|F|05/11/1998||||||52378|LA CRUZ|NARIÑO|52378|10|152378000038|011734|INSTITUCION EDUCATIVA NORMAL SUPERIOR DEL MAYO|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|NARIÑO|LA CRUZ|52|U||||||10|||||||||||||INSTITUCION EDUCATIVA NORMAL SUPERIOR DEL MAYO||||||||||||||52|52378|LA CRUZ|NARIÑO|D01|D07|D03|D02|A-|D01|D08|D03
20142|PRESABER20142003652|INDIVIDUAL|15|TI|1|F|20/05/1999|100||||||GUAMAL|MAGDALENA|47318|10|||||||OTRO||||||47|U|N|4||3|2||N|3||10|9|2|5|9||1|5|2|4647|2|N|S|N|S|S|S|S|S|N|S|S|NINGUNA|47|47318|GUAMAL|MAGDALENA|D09|D06|D08|D08|B1|D10|D07|D07
20142|PRESABER20142003653|ESTUDIANTE|16|TI|1|M|23/10/1998|100|||||52683|SANDONA|NARIÑO|52683|10|252683000531|070391|INST EDUC COL SIMON BOIVAR|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|R|NARIÑO|SANDONA|52|R||||||10|||||||||||||INSTITUCION EDUCATIVA  AGROPECUARIA SIMON BOLIVAR||||||||||||||52|52683|SANDONA|NARIÑO|D02|D05|D09|D06|A1|D06|D04|D05
20142|PRESABER20142003654|ESTUDIANTE|15|TI|1|M|04/12/1998||||||25290|FUSAGASUGA|CUNDINAMARCA|25290|10|325290001214|057422|COL FUND MANUEL AYA|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|FUSAGASUGA|25|U||||||10|||||||||||||COL FUND MANUEL AYA||||||||||||||25|25290|FUSAGASUGA|CUNDINAMARCA|D05|D07|D07|D08|A-|D02|D07|D08
20142|PRESABER20142003655|ESTUDIANTE|16|TI|1|M|16/03/1998||||||05631|SABANETA|ANTIOQUIA|05631|10|305631000121|002451|ASPAEN - GIMNASIO LOS ALCAZARES|C|MASCULINO|ACADÉMICO|NO OFICIAL|N|A|U|ANTIOQUIA|SABANETA|5|U||||||10|||||||||||||I.E. ASPAEN - GIMNASIO LOS ALCAZARES                                 ||||||||||||||05|05631|SABANETA|ANTIOQUIA|D04|D05|D09|D06|B1|D10|D07|D05
20142|PRESABER20142003656|ESTUDIANTE|16|TI|1|M|21/07/1998||||||05631|MEDELLIN|ANTIOQUIA|05001|10|305631000121|002451|ASPAEN - GIMNASIO LOS ALCAZARES|C|MASCULINO|ACADÉMICO|NO OFICIAL|N|A|U|ANTIOQUIA|SABANETA|5|U||||||10|||||||||||||I.E. ASPAEN - GIMNASIO LOS ALCAZARES                                 ||||||||||||||05|05631|SABANETA|ANTIOQUIA|D10|D10|D10|D10|B+|D10|D10|D10
20142|PRESABER20142003657|ESTUDIANTE|16|TI|1|M|11/03/1998||||||05631|MEDELLIN|ANTIOQUIA|05001|10|305631000121|002451|ASPAEN - GIMNASIO LOS ALCAZARES|C|MASCULINO|ACADÉMICO|NO OFICIAL|N|A|U|ANTIOQUIA|SABANETA|5|U||||||10|||||||||||||I.E. ASPAEN - GIMNASIO LOS ALCAZARES                                 ||||||||||||||05|05631|SABANETA|ANTIOQUIA|D10|D10|D10|D10|A2|D10|D09|D10
20142|PRESABER20142003658|ESTUDIANTE|15|TI|1|M|08/02/1999|19|||||05631|ENVIGADO|ANTIOQUIA|05266|10|305631000121|002451|ASPAEN - GIMNASIO LOS ALCAZARES|C|MASCULINO|ACADÉMICO|NO OFICIAL|N|A|U|ANTIOQUIA|SABANETA|5|U||||||10|||||||||||||I.E. ASPAEN - GIMNASIO LOS ALCAZARES                                 ||||||||||||||05|05631|SABANETA|ANTIOQUIA|D10|D10|D10|D10|B1|D10|D10|D10
20142|PRESABER20142003659|ESTUDIANTE|16|TI|1|M|24/06/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|8|311001107645|147686|COLEGIO BILINGÜE SAN JUAN DE ÁVILA - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||COLEGIO BILINGÜE SAN JUAN DE ÁVILA||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D08|D10|D10|D10|B1|D10|D10|D10
20142|PRESABER20142003660|INDIVIDUAL|14|TI|1|M|15/08/2000|||||||GUADUAS|CUNDINAMARCA|25320|10|||||||OTRO||||||25|U|N|4||3|1||N|3||3|2|2|10|7||1|5|2|1457|1|N|S|S|N|N|S|S|S|N|S|S|NINGUNA|25|25320|GUADUAS|CUNDINAMARCA|D04|D02|D08|D05|A-|D05|D04|D04
20142|PRESABER20142003661|ESTUDIANTE|16|TI|1|M|25/08/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|8|311001107645|147686|COLEGIO BILINGÜE SAN JUAN DE ÁVILA - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||COLEGIO BILINGÜE SAN JUAN DE ÁVILA||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D10|D10|D10|D10|B+|D10|D10|D10
20142|PRESABER20142003662|ESTUDIANTE|16|TI|1|M|17/10/1998||||||11001|BOGOTÁ D.C.|BOGOTA|11001|8|311001107645|147686|COLEGIO BILINGÜE SAN JUAN DE ÁVILA - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL||A|U|BOGOTA|BOGOTÁ D.C.|11|U||||||10|||||||||||||COLEGIO BILINGÜE SAN JUAN DE ÁVILA||||||||||||||11|11001|BOGOTÁ D.C.|BOGOTA|D05|D07|D09|D08|A2|D10|D09|D07
20142|PRESABER20142003663|INDIVIDUAL|16|TI|1|F|30/07/1998|||||||GUADUAS|CUNDINAMARCA|25320|10|||||||OTRO||||||25|R|N|4||2|1||N|1||2|11|2|10|12||1|4|2|1457|1|N|S|S|N|N|S|S|S|N|S|N|NINGUNA|25|25320|GUADUAS|CUNDINAMARCA|D06|D06|D07|D05|A-|D01|D05|D05
20142|PRESABER20142003664|ESTUDIANTE|15|TI|1|M|29/06/1999||||||15001|TUNJA|BOYACA|15001|10|315001001842|096578|COLEGIO LOS ÁNGELES|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOYACA|TUNJA|15|U||||||10|||||||||||||COLEGIO LOS ÁNGELES||||||||||||||15|15001|TUNJA|BOYACA|D10|D10|D10|D10|B1|D10|D10|D10
20142|PRESABER20142003665|INDIVIDUAL|15|TI|1|M|17/01/1999|||||||BOGOTÁ D.C.|BOGOTA|11001|9|||||||OTRO||||||11|U|N|4||3|3||N|2||5|2|2|10|7|liceo moderno leon baez|1|4|4||2|N|S|S|N|N|S|N|S|S|S|N|Tres|11|11001|BOGOTÁ D.C.|BOGOTA|D04|D02|D03|D06|A1|D07|D03|D05
20142|PRESABER20142003666|ESTUDIANTE|15|TI|1|M|12/05/1999||||||25290|FUSAGASUGA|CUNDINAMARCA|25290|10|325290001214|057422|COL FUND MANUEL AYA|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|FUSAGASUGA|25|U||||||10|||||||||||||COL FUND MANUEL AYA||||||||||||||25|25290|FUSAGASUGA|CUNDINAMARCA|D07|D08|D06|D08|B1|D10|D08|D07
20142|PRESABER20142003667|ESTUDIANTE|15|TI|1|F|12/04/1999||||||08001|BARRANQUILLA|ATLANTICO|08001|7|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D05|D04|D03|D05|A1|D09|D02|D05
20142|PRESABER20142003668|ESTUDIANTE|16|TI|1|M|02/06/1998||||||15001|TUNJA|BOYACA|15001|10|315001001842|096578|COLEGIO LOS ÁNGELES|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOYACA|TUNJA|15|U||||||10|||||||||||||COLEGIO LOS ÁNGELES||||||||||||||15|15001|TUNJA|BOYACA|D09|D09|D10|D10|A2|D10|D09|D10
20142|PRESABER20142003669|INDIVIDUAL|15|TI|1|F|05/04/1999|||||||COLOMBIA|HUILA|41206|10|||||||OTRO||||||41|U|N|4||3|2||N|3||9|3|2|5|9||1|4|2|274|2|N|S|S|N|N|N|S|S|N|S|S|NINGUNA|41|41001|NEIVA|HUILA|D07|D06|D07|D06|A-|D01|D07|D06
20142|PRESABER20142003670|ESTUDIANTE|16|TI|1|M|10/09/1998||||||08001|BARRANQUILLA|ATLANTICO|08001|1|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D09|D10|D10|D10|A1|D09|D09|D10
20142|PRESABER20142003671|ESTUDIANTE|15|TI|1|M|11/06/1999||||||25290|FUSAGASUGA|CUNDINAMARCA|25290|10|325290001214|057422|COL FUND MANUEL AYA|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|FUSAGASUGA|25|U||||||10|||||||||||||COL FUND MANUEL AYA||||||||||||||25|25290|FUSAGASUGA|CUNDINAMARCA|D09|D10|D10|D10|B1|D10|D10|D10
20142|PRESABER20142003672|ESTUDIANTE|15|TI|1|F|04/12/1998||||||85430|TRINIDAD|CASANARE|85430|10|185430000349|052902|INST TECNICO INTEGRADO DE TRINIDAD|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CASANARE|TRINIDAD|85|U||||||10|||||||||||||INST TEC INTEGRADO DE TRINIDAD||||||||||||||85|85325|SAN LUIS DE PALENQUE|CASANARE|D01|D08|D02|D02|A-|D05|D10|D03
20142|PRESABER20142003673|ESTUDIANTE|16|TI|1|F|17/07/1998||||||08001|BARRANQUILLA|ATLANTICO|08001|1|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D09|D03|D05|D06|A1|D09|D05|D07
20142|PRESABER20142003674|ESTUDIANTE|18|TI|1|F|10/10/1996|100|||||25290|FUSAGASUGA|CUNDINAMARCA|25290|10|325290001214|057422|COL FUND MANUEL AYA|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|FUSAGASUGA|25|U||||||10|||||||||||||COL FUND MANUEL AYA||||||||||||||25|25290|FUSAGASUGA|CUNDINAMARCA|D08|D05|D08|D08|A-|D02|D06|D07
20142|PRESABER20142003675|ESTUDIANTE|15|TI|1|F|10/05/1999||||||85430|TRINIDAD|CASANARE|85430|10|185430000349|052902|INST TECNICO INTEGRADO DE TRINIDAD|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CASANARE|TRINIDAD|85|U||||||10|||||||||||||INST TEC INTEGRADO DE TRINIDAD||||||||||||||85|85325|SAN LUIS DE PALENQUE|CASANARE|D02|D03|D02|D02|A-|D03|D04|D01
20142|PRESABER20142003676|INDIVIDUAL|18|TI|1|F|09/09/1996|07||||||TUQUERRES|NARIÑO|52838|10|||||||OTRO||||||52|R|N|4||6|1||N|1||3|3|2|10|9||1|6|4|7937|1|S|N|S|N|N|N|N|N|N|S|N|NINGUNA|52|52838|TUQUERRES|NARIÑO|D01|D05|D01|D01|A-|D05|D04|D02
20142|PRESABER20142003677|ESTUDIANTE|16|TI|1|F|16/09/1998||||||08001|BARRANQUILLA|ATLANTICO|08001|1|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D10|D09|D10|D10|A2|D10|D09|D09
20142|PRESABER20142003678|ESTUDIANTE|15|TI|1|F|10/02/1999||||||25290|FUSAGASUGA|CUNDINAMARCA|25290|10|325290001214|057422|COL FUND MANUEL AYA|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|FUSAGASUGA|25|U||||||10|||||||||||||COL FUND MANUEL AYA||||||||||||||25|25290|FUSAGASUGA|CUNDINAMARCA|D08|D10|D10|D08|A-|D05|D08|D09
20142|PRESABER20142003679|ESTUDIANTE|17|TI|1|F|08/09/1997|100|||||85430|TRINIDAD|CASANARE|85430|10|185430000349|052902|INST TECNICO INTEGRADO DE TRINIDAD|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CASANARE|TRINIDAD|85|U||||||10|||||||||||||INST TEC INTEGRADO DE TRINIDAD||||||||||||||85|85325|SAN LUIS DE PALENQUE|CASANARE|D05|D02|D03|D01|A-|D04|D02|D01
20142|PRESABER20142003680|ESTUDIANTE|15|TI|1|M|13/03/1999||||||15001|TUNJA|BOYACA|15001|10|315001001842|096578|COLEGIO LOS ÁNGELES|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOYACA|TUNJA|15|U||||||10|||||||||||||COLEGIO LOS ÁNGELES||||||||||||||15|15001|TUNJA|BOYACA|D10|D10|D10|D08|B+|D10|D10|D09
20142|PRESABER20142003681|ESTUDIANTE|15|TI|1|M|26/01/1999|100|||||08001|BARRANQUILLA|ATLANTICO|08001|1|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D09|D09|D09|D10|B1|D10|D09|D10
20142|PRESABER20142003682|ESTUDIANTE|17|TI|1|F|29/05/1997||||||15001|PAIPA|BOYACA|15516|10|315001001842|096578|COLEGIO LOS ÁNGELES|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|BOYACA|TUNJA|15|R||||||10|||||||||||||COLEGIO LOS ÁNGELES||||||||||||||15|15516|PAIPA|BOYACA|D09|D09|D10|D08|B1|D10|D10|D07
20142|PRESABER20142003683|ESTUDIANTE|16|TI|1|M|29/01/1998||||||25290|FUSAGASUGA|CUNDINAMARCA|25290|10|325290001214|057422|COL FUND MANUEL AYA|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|FUSAGASUGA|25|U||||||10|||||||||||||COL FUND MANUEL AYA||||||||||||||25|25290|FUSAGASUGA|CUNDINAMARCA|D10|D06|D10|D10|A2|D10|D06|D09
20142|PRESABER20142003684|ESTUDIANTE|15|TI|1|F|01/08/1999||||||85430|TRINIDAD|CASANARE|85430|10|185430000349|052902|INST TECNICO INTEGRADO DE TRINIDAD|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CASANARE|TRINIDAD|85|U||||||10|||||||||||||INST TEC INTEGRADO DE TRINIDAD||||||||||||||85|85325|SAN LUIS DE PALENQUE|CASANARE|D03|D02|D03|D01|A-|D02|D02|D01
20142|PRESABER20142003685|INDIVIDUAL|16|TI|1|F|06/12/1997|||||||PASTO|NARIÑO|52001|10|||||||OTRO||||||52|U|N|4||2|3||N|3||7|5|2|6|12||1|3|4|3631|3|N|S|N|N|S|S|S|S|S|S|S|NINGUNA|52|52001|PASTO|NARIÑO|D07|D03|D02|D01|A1|D07|D05|D01
20142|PRESABER20142003686|ESTUDIANTE|15|TI|1|M|22/05/1999||||||08001|BARRANQUILLA|ATLANTICO|08001|4|308001000688|002964|ATENEO TEC COMERCIAL|C|MIXTO|TÉCNICO/ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|BARRANQUILLA|8|U||||||10|||||||||||||ATENEO TECNICO COMERCIAL||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D04|D04|D03|D04|A1|D09|D05|D05
20142|PRESABER20142003687|ESTUDIANTE|15|TI|1|F|26/12/1998||||||85430|TRINIDAD|CASANARE|85430|10|185430000349|052902|INST TECNICO INTEGRADO DE TRINIDAD|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CASANARE|TRINIDAD|85|R||||||10|||||||||||||INST TEC INTEGRADO DE TRINIDAD||||||||||||||85|85325|SAN LUIS DE PALENQUE|CASANARE|D01|D01|D05|D01|A-|D05|D01|D01
20142|PRESABER20142003688|ESTUDIANTE|15|TI|1|M|30/12/1998|100|||||85430|TRINIDAD|CASANARE|85430|10|185430000349|052902|INST TECNICO INTEGRADO DE TRINIDAD|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CASANARE|TRINIDAD|85|U||||||10|||||||||||||INST TEC INTEGRADO DE TRINIDAD||||||||||||||85|85325|SAN LUIS DE PALENQUE|CASANARE|D01|D01|D01|D02|A-|D04|D01|D01
